trip_id,year,month,week,day,hour,usertype,gender,starttime,stoptime,tripduration,temperature,events,from_station_id,from_station_name,latitude_start,longitude_start,dpcapacity_start,to_station_id,to_station_name,latitude_end,longitude_end,dpcapacity_end,start_neighborhood,end_neighborhood
7746121,2015,10,40,3,7,Subscriber,Female,2015-10-01 07:16:00,2015-10-01 07:26:00,9.35,54.0,cloudy,168,Michigan Ave & 14th St,41.86405900000001,-87.623727,19.0,50,Clark St & Congress Pkwy,41.87593267,-87.63058454,27.0,Near South Side,Loop
12629768,2016,11,44,5,14,Subscriber,Male,2016-11-05 14:28:07,2016-11-05 14:34:12,6.083333333333333,66.9,cloudy,287,Franklin St & Monroe St,41.880317,-87.63518499999998,27.0,264,Stetson Ave & South Water St,41.886835,-87.62232,19.0,Loop,Loop
16560861,2017,9,38,3,21,Subscriber,Female,2017-09-21 21:23:59,2017-09-21 21:40:38,16.65,80.1,cloudy,90,Millennium Park,41.8810317,-87.62408432,47.0,370,Calumet Ave & 21st St,41.85418425,-87.61915374,15.0,Millenium Park,Near South Side
9132577,2016,4,14,4,18,Subscriber,Male,2016-04-08 18:38:00,2016-04-08 18:54:00,16.216666666666665,37.0,cloudy,44,State St & Randolph St,41.88473,-87.627734,27.0,109,900 W Harrison St,41.874675,-87.650019,19.0,Loop,"Little Italy, UIC"
11779098,2016,9,36,3,19,Subscriber,Male,2016-09-08 19:43:47,2016-09-08 20:13:00,29.216666666666665,78.1,cloudy,304,Broadway & Waveland Ave,41.949065,-87.648601,15.0,447,Glenwood Ave & Morse Ave,42.00797192,-87.66550239,15.0,Boystown,Rogers Park
12695675,2016,11,45,3,14,Subscriber,Female,2016-11-10 14:37:32,2016-11-10 14:42:04,4.533333333333333,63.0,clear,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,31.0,74,Kingsbury St & Erie St,41.893882,-87.641711,23.0,River North,River North
11846756,2016,9,37,0,19,Subscriber,Male,2016-09-12 19:42:09,2016-09-12 19:46:17,4.15,70.0,cloudy,346,Ada St & Washington Blvd,41.88283,-87.661206,15.0,80,Aberdeen St & Monroe St,41.88042,-87.655599,19.0,West Loop,West Loop
7896042,2015,10,42,0,6,Subscriber,Male,2015-10-12 06:27:00,2015-10-12 06:39:00,12.583333333333334,61.0,cloudy,192,Canal St & Adams St,41.879255,-87.639904,39.0,264,Stetson Ave & South Water St,41.886835,-87.62232,19.0,West Loop,Loop
1287441,2014,3,13,0,16,Subscriber,Male,2014-03-24 16:19:00,2014-03-24 16:44:00,25.5,35.1,cloudy,73,Jefferson St & Monroe St,41.880422,-87.642746,19.0,228,Damen Ave & Melrose Ave,41.9406,-87.6785,11.0,West Loop,North Center
5098800,2015,5,19,4,11,Subscriber,Male,2015-05-08 11:36:00,2015-05-08 11:48:00,11.683333333333334,75.0,cloudy,341,Adler Planetarium,41.866095,-87.60726700000002,19.0,41,Federal St & Polk St,41.87207763,-87.62954377,19.0,Museum Campus,Printers Row
14004301,2017,5,19,6,16,Subscriber,Male,2017-05-14 16:05:00,2017-05-14 16:32:14,27.23333333333333,60.1,cloudy,176,Clark St & Elm St,41.902973,-87.63128,27.0,296,Broadway & Belmont Ave,41.940106,-87.645451,15.0,Rush & Division,Boystown
13380188,2017,3,10,2,16,Subscriber,Female,2017-03-08 16:20:31,2017-03-08 16:40:52,20.35,50.0,cloudy,49,Dearborn St & Monroe St,41.881319815,-87.6295209193,27.0,301,Clark St & Schiller St,41.907993,-87.631501,19.0,Loop,Gold Coast
11004352,2016,7,30,4,19,Subscriber,Male,2016-07-29 19:01:58,2016-07-29 19:28:51,26.883333333333333,73.0,cloudy,138,Clybourn Ave & Division St,41.904613,-87.640552,15.0,207,Emerald Ave & 28th St,41.84358,-87.645368,15.0,Old Town,Bridgeport
2741584,2014,7,30,2,18,Subscriber,Female,2014-07-23 18:06:00,2014-07-23 18:18:00,11.75,66.9,cloudy,192,Canal St & Adams St,41.879255,-87.639904,27.0,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,West Loop,Loop
16704286,2017,9,39,4,9,Subscriber,Female,2017-09-29 09:07:04,2017-09-29 09:28:16,21.2,64.0,cloudy,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,287,Franklin St & Monroe St,41.880317,-87.63518499999998,27.0,Wicker Park,Loop
12343750,2016,10,41,4,17,Subscriber,Male,2016-10-14 17:29:51,2016-10-14 17:33:15,3.4,62.1,cloudy,133,Kingsbury St & Kinzie St,41.88917683,-87.63850577,27.0,91,Clinton St & Washington Blvd,41.88338,-87.64116999999997,31.0,River North,West Loop
17157039,2017,11,44,2,8,Subscriber,Male,2017-11-01 08:45:00,2017-11-01 08:55:00,10.15,37.9,cloudy,17,Honore St & Division St,41.903119,-87.673935,23.0,56,Desplaines St & Kinzie St,41.88871604,-87.64444785,27.0,East Village,West Town
4622853,2015,3,11,4,18,Subscriber,Female,2015-03-13 18:20:00,2015-03-13 18:29:00,8.85,57.0,cloudy,318,Southport Ave & Irving Park Rd,41.954177,-87.664358,15.0,242,Damen Ave & Leland Ave,41.967094,-87.679028,15.0,Lake View,Lincoln Square
5077050,2015,5,19,2,20,Subscriber,Male,2015-05-06 20:14:00,2015-05-06 20:24:00,9.916666666666666,60.1,cloudy,19,Loomis St & Taylor St,41.869417,-87.660996,15.0,57,Clinton St & Roosevelt Rd,41.86711778,-87.64108796,15.0,"Little Italy, UIC",West Loop
1885410,2014,5,22,4,20,Subscriber,Male,2014-05-30 20:39:00,2014-05-30 20:43:00,4.7,66.9,cloudy,131,Lincoln Ave & Belmont Ave,41.939365,-87.668385,15.0,343,Racine Ave & Wrightwood Ave,41.928887,-87.658971,15.0,Lake View,Lincoln Park
9133830,2016,4,14,5,8,Subscriber,Male,2016-04-09 08:16:00,2016-04-09 08:20:00,4.866666666666666,27.0,cloudy,181,LaSalle St & Illinois St,41.890749,-87.63206,31.0,18,Wacker Dr & Washington St,41.883272,-87.637313,19.0,River North,Loop
15632025,2017,8,31,6,19,Subscriber,Male,2017-08-06 19:12:51,2017-08-06 19:31:09,18.3,71.1,cloudy,133,Kingsbury St & Kinzie St,41.88917683,-87.63850577,31.0,181,LaSalle St & Illinois St,41.890762,-87.631697,31.0,River North,River North
12906585,2016,12,49,4,12,Subscriber,Male,2016-12-09 12:41:58,2016-12-09 12:47:15,5.283333333333333,25.0,rain or snow,303,Broadway & Cornelia Ave,41.945512,-87.64598000000002,15.0,300,Broadway & Barry Ave,41.937725,-87.644095,19.0,Lake View,Lake View
15976513,2017,8,34,1,17,Subscriber,Male,2017-08-22 17:14:48,2017-08-22 17:29:01,14.216666666666669,78.1,cloudy,52,Michigan Ave & Lake St,41.886024,-87.624117,31.0,394,Clark St & 9th St (AMLI),41.870816,-87.63124599999998,15.0,Loop,Loop
4013332,2014,10,43,1,8,Subscriber,Male,2014-10-21 08:01:00,2014-10-21 08:13:00,11.966666666666669,46.9,cloudy,75,Canal St & Jackson Blvd,41.878149,-87.640001,35.0,111,Sedgwick St & Huron St,41.894666,-87.638437,19.0,West Loop,River North
17363823,2017,11,48,2,8,Subscriber,Female,2017-11-29 08:05:00,2017-11-29 08:28:00,22.58333333333333,39.0,clear,324,Stockton Dr & Wrightwood Ave,41.93132,-87.63874200000002,15.0,51,Clark St & Randolph St,41.88457623,-87.63188991,39.0,Lincoln Park,Loop
8732631,2016,2,6,3,9,Subscriber,Male,2016-02-11 09:28:00,2016-02-11 09:53:00,24.58333333333333,12.9,cloudy,309,Leavitt St & Armitage Ave,41.917805,-87.682437,11.0,81,Daley Center Plaza,41.884241,-87.629634,39.0,Bucktown,Loop
3219890,2014,8,34,2,15,Subscriber,Male,2014-08-20 15:44:00,2014-08-20 15:50:00,6.716666666666667,84.2,cloudy,37,Dearborn St & Adams St,41.87935636,-87.62979104,19.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999998,23.0,Loop,Loop
6540177,2015,7,31,1,19,Subscriber,Male,2015-07-28 19:31:00,2015-07-28 19:41:00,9.7,84.9,cloudy,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,39.0,94,Clark St & Armitage Ave,41.918306,-87.636282,19.0,Lincoln Park,Old Town
16813553,2017,10,40,3,15,Subscriber,Female,2017-10-05 15:52:00,2017-10-05 15:57:00,4.366666666666666,73.9,cloudy,47,State St & Kinzie St,41.889187,-87.62775400000002,31.0,81,Daley Center Plaza,41.884241,-87.629634,39.0,River North,Loop
16543903,2017,9,38,3,6,Subscriber,Female,2017-09-21 06:54:36,2017-09-21 07:07:00,12.4,73.0,cloudy,58,Marshfield Ave & Cortland St,41.916017,-87.668879,23.0,143,Sedgwick St & Webster Ave,41.922167,-87.638888,15.0,Bucktown,Lincoln Park
6566774,2015,7,31,3,7,Subscriber,Female,2015-07-30 07:28:00,2015-07-30 07:33:00,5.383333333333334,71.1,clear,56,Desplaines St & Kinzie St,41.88871604,-87.64444785,27.0,181,LaSalle St & Illinois St,41.890749,-87.63206,31.0,West Town,River North
15467537,2017,7,30,6,6,Subscriber,Male,2017-07-30 06:56:08,2017-07-30 07:38:21,42.21666666666667,66.9,cloudy,27,Larrabee St & North Ave,41.91021,-87.6435,19.0,58,Marshfield Ave & Cortland St,41.916017,-87.668879,23.0,Old Town,Bucktown
14227728,2017,5,22,0,21,Subscriber,Female,2017-05-29 21:18:42,2017-05-29 21:52:55,34.21666666666667,64.0,cloudy,69,Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,19.0,129,Blue Island Ave & 18th St,41.857556,-87.661535,15.0,Wicker Park,Lower West Side
12598083,2016,11,44,3,11,Subscriber,Female,2016-11-03 11:54:38,2016-11-03 12:00:55,6.283333333333333,59.0,cloudy,300,Broadway & Barry Ave,41.937725,-87.644095,19.0,296,Broadway & Belmont Ave,41.940106,-87.645451,15.0,Lake View,Boystown
15264909,2017,7,29,3,13,Subscriber,Male,2017-07-20 13:13:06,2017-07-20 13:22:01,8.916666666666666,87.1,cloudy,253,Clifton Ave & Lawrence Ave,41.968812,-87.657659,15.0,256,Broadway & Sheridan Rd,41.952833,-87.64999300000002,15.0,Uptown,Lake View
4137494,2014,11,44,6,13,Subscriber,Male,2014-11-02 13:40:00,2014-11-02 13:48:00,8.016666666666667,50.0,cloudy,234,Clark St & Montrose Ave,41.961588,-87.666036,19.0,294,Broadway & Berwyn Ave,41.97835300000001,-87.65975300000002,15.0,Lake View,Edgewater
5867240,2015,6,26,5,14,Subscriber,Male,2015-06-27 14:25:00,2015-06-27 14:36:00,10.766666666666667,73.9,cloudy,110,Dearborn St & Erie St,41.893992,-87.62931800000001,23.0,186,Ogden Ave & Race Ave,41.891795,-87.658751,15.0,River North,West Town
15218261,2017,7,29,1,7,Subscriber,Male,2017-07-18 07:57:31,2017-07-18 08:22:12,24.683333333333334,70.0,cloudy,177,Theater on the Lake,41.926277,-87.630834,23.0,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,39.0,Lincoln Park,Grant Park
13077834,2017,1,4,0,11,Subscriber,Female,2017-01-23 11:54:25,2017-01-23 12:20:49,26.4,39.9,cloudy,51,Clark St & Randolph St,41.884576228,-87.63188991,31.0,349,Halsted St & Wrightwood Ave,41.929143,-87.649077,15.0,Loop,Sheffield & DePaul
10341454,2016,6,25,6,18,Subscriber,Female,2016-06-26 18:44:00,2016-06-26 18:57:00,13.45,86.0,cloudy,291,Wells St & Evergreen Ave,41.906724,-87.63483000000002,19.0,220,Hampden Ct & Diversey Pkwy,41.93262,-87.642385,23.0,Old Town,Lincoln Park
1476436,2014,4,17,1,15,Subscriber,Male,2014-04-22 15:28:00,2014-04-22 15:43:00,15.916666666666666,59.0,cloudy,149,Calumet Ave & 33rd St,41.8349,-87.61793,11.0,149,Calumet Ave & 33rd St,41.8349,-87.61793,11.0,Douglas,Douglas
16921284,2017,10,41,3,17,Subscriber,Female,2017-10-12 17:00:00,2017-10-12 17:19:00,18.5,59.0,cloudy,48,Larrabee St & Kingsbury St,41.897764,-87.642884,39.0,300,Broadway & Barry Ave,41.937725,-87.644095,19.0,River North,Lake View
5459285,2015,6,23,2,18,Subscriber,Female,2015-06-03 18:54:00,2015-06-03 19:06:00,12.266666666666667,73.9,cloudy,192,Canal St & Adams St,41.879255,-87.639904,39.0,74,Kingsbury St & Erie St,41.89384315,-87.64185116,23.0,West Loop,River North
7094533,2015,8,35,0,15,Subscriber,Male,2015-08-24 15:35:00,2015-08-24 16:07:00,32.18333333333333,72.0,cloudy,2,Buckingham Fountain,41.872293,-87.624091,35.0,252,Greenwood Ave & 47th St,41.809835,-87.59938299999997,15.0,Grant Park,Kenwood
14176247,2017,5,21,5,11,Subscriber,Female,2017-05-27 11:02:29,2017-05-27 11:23:03,20.566666666666663,70.0,cloudy,340,Clark St & Wrightwood Ave,41.929546,-87.643118,15.0,213,Leavitt St & North Ave,41.910153,-87.68229000000002,15.0,Lincoln Park,Wicker Park
3721789,2014,9,39,2,18,Subscriber,Male,2014-09-24 18:22:00,2014-09-24 18:34:00,12.333333333333334,69.1,cloudy,302,Sheffield Ave & Wrightwood Ave,41.928712,-87.65383299999998,19.0,114,Sheffield Ave & Addison St,41.94688,-87.65445,27.0,Sheffield & DePaul,Wrigleyville
15867308,2017,8,33,3,16,Subscriber,Male,2017-08-17 16:56:07,2017-08-17 17:04:51,8.733333333333333,81.0,cloudy,53,LaSalle (Wells) St & Huron St,41.894882,-87.632326,27.0,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,River North,West Loop
10443736,2016,7,26,4,19,Subscriber,Female,2016-07-01 19:05:51,2016-07-01 19:17:15,11.416666666666666,64.9,cloudy,604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,15.0,605,University Library (NU),42.052939,-87.673447,15.0,,
15119266,2017,7,28,3,17,Subscriber,Male,2017-07-13 17:27:14,2017-07-13 17:30:31,3.283333333333333,82.0,cloudy,31,Franklin St & Chicago Ave,41.896776,-87.635633,23.0,48,Larrabee St & Kingsbury St,41.897764,-87.642884,39.0,River North,River North
16944382,2017,10,41,4,19,Subscriber,Female,2017-10-13 19:49:00,2017-10-13 20:00:00,10.6,66.9,cloudy,57,Clinton St & Roosevelt Rd,41.86711778,-87.64108796,15.0,129,Blue Island Ave & 18th St,41.857556,-87.661535,15.0,West Loop,Lower West Side
1382460,2014,4,15,4,7,Subscriber,Male,2014-04-11 07:51:00,2014-04-11 08:05:00,14.3,48.9,cloudy,158,Milwaukee Ave & Wabansia Ave,41.912616,-87.681391,15.0,66,Clinton St & Lake St,41.8858327415,-87.6413823149,19.0,Wicker Park,West Loop
17216034,2017,11,45,2,8,Subscriber,Female,2017-11-08 08:41:00,2017-11-08 08:46:00,4.966666666666667,37.0,clear,204,Prairie Ave & Garfield Blvd,41.794853,-87.618691,11.0,422,DuSable Museum,41.79156801,-87.60785218,15.0,Washington Park,Washington Park
17298317,2017,11,46,6,20,Subscriber,Male,2017-11-19 20:43:00,2017-11-19 20:47:00,3.3666666666666667,30.9,cloudy,22,May St & Taylor St,41.8694821,-87.6554864,15.0,32,Racine Ave & Congress Pkwy,41.87464,-87.65703,19.0,"Little Italy, UIC","Little Italy, UIC"
3322811,2014,8,35,2,17,Subscriber,Male,2014-08-27 17:49:00,2014-08-27 17:59:00,10.183333333333334,73.0,cloudy,174,Canal St & Madison St,41.882091,-87.639833,23.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999998,23.0,West Loop,Loop
3596669,2014,9,38,0,17,Subscriber,Female,2014-09-15 17:46:00,2014-09-15 17:54:00,7.9,59.0,cloudy,257,Lincoln Ave & Waveland Ave,41.94911,-87.675112,15.0,316,Damen Ave & Sunnyside Ave,41.96325,-87.67925799999998,19.0,North Center,Lincoln Square
3706582,2014,9,39,1,18,Subscriber,Female,2014-09-23 18:05:00,2014-09-23 18:14:00,9.233333333333333,68.0,cloudy,58,Marshfield Ave & Cortland St,41.916017,-87.668879,15.0,190,Southport Ave & Wrightwood Ave,41.92888,-87.66317,15.0,Bucktown,Lincoln Park
6303863,2015,7,29,5,10,Subscriber,Male,2015-07-18 10:05:00,2015-07-18 10:34:00,28.383333333333333,78.1,cloudy,220,Hampden Ct & Diversey Pkwy,41.93262,-87.642385,19.0,249,Montrose Harbor,41.963982,-87.638181,31.0,Lincoln Park,Uptown
7670204,2015,9,39,5,13,Subscriber,Male,2015-09-26 13:03:00,2015-09-26 13:17:00,13.766666666666667,73.9,cloudy,161,Rush St & Superior St,41.89576475,-87.62590803,23.0,192,Canal St & Adams St,41.879255,-87.639904,39.0,Rush & Division,West Loop
7229828,2015,9,36,1,14,Subscriber,Male,2015-09-01 14:18:00,2015-09-01 14:26:00,8.233333333333333,88.0,cloudy,344,Ravenswood Ave & Lawrence Ave,41.96909,-87.674237,19.0,311,Leavitt St & Lawrence Ave,41.968885,-87.684001,19.0,Lincoln Square,Lincoln Square
17494471,2017,12,51,0,13,Subscriber,Male,2017-12-18 13:59:00,2017-12-18 14:05:00,5.766666666666667,45.0,cloudy,128,Damen Ave & Chicago Ave,41.895769,-87.67721999999998,19.0,374,Western Ave & Walton St,41.89841769,-87.68659602,19.0,West Town,Ukrainian Village
12508345,2016,10,43,3,11,Subscriber,Male,2016-10-27 11:39:22,2016-10-27 11:45:21,5.983333333333333,46.0,cloudy,175,Wells St & Polk St,41.872373,-87.633523,19.0,36,Franklin St & Jackson Blvd,41.87770796,-87.63532114,31.0,Loop,Loop
9732881,2016,5,21,3,14,Subscriber,Male,2016-05-26 14:38:00,2016-05-26 14:50:00,11.366666666666667,80.1,cloudy,106,State St & Pearson St,41.897448,-87.628722,27.0,91,Clinton St & Washington Blvd,41.88338,-87.64116999999997,31.0,Rush & Division,West Loop
4393636,2014,12,52,1,19,Subscriber,Female,2014-12-23 19:44:00,2014-12-23 19:51:00,6.383333333333334,39.9,cloudy,119,Ashland Ave & Lake St,41.88541,-87.66731999999998,19.0,128,Damen Ave & Chicago Ave,41.895769,-87.67721999999998,15.0,United Center,West Town
2547078,2014,7,28,5,16,Subscriber,Female,2014-07-12 16:08:00,2014-07-12 16:28:00,20.066666666666663,78.8,cloudy,26,McClurg Ct & Illinois St,41.89102000000001,-87.6173,23.0,284,Michigan Ave & Jackson Blvd,41.87785,-87.62408,23.0,Streeterville,Grant Park
9397643,2016,5,18,1,6,Subscriber,Male,2016-05-03 06:06:00,2016-05-03 06:14:00,8.066666666666666,46.9,cloudy,21,Aberdeen St & Jackson Blvd,41.877726,-87.654787,15.0,287,Franklin St & Monroe St,41.880317,-87.63518499999998,27.0,West Loop,Loop
5377294,2015,5,22,3,17,Subscriber,Female,2015-05-28 17:08:00,2015-05-28 17:22:00,14.066666666666666,80.1,cloudy,325,Clark St & Winnemac Ave,41.973385,-87.66836500000002,19.0,347,Ashland Ave & Grace St,41.950687,-87.6687,15.0,Uptown,Lake View
4873913,2015,4,16,2,16,Subscriber,Male,2015-04-15 16:34:00,2015-04-15 16:48:00,14.116666666666667,62.1,cloudy,173,Mies van der Rohe Way & Chicago Ave,41.89691,-87.62174300000002,15.0,176,Clark St & Elm St,41.903233,-87.631253,19.0,Streeterville,Rush & Division
15131516,2017,7,28,4,9,Subscriber,Female,2017-07-14 09:29:54,2017-07-14 09:39:56,10.033333333333331,66.9,cloudy,71,Morgan St & Lake St,41.88548331,-87.65230486,23.0,212,Orleans St & Ohio St,41.892154,-87.636928,23.0,West Loop,River North
9671708,2016,5,21,0,5,Subscriber,Female,2016-05-23 05:04:00,2016-05-23 05:08:00,4.083333333333333,50.0,cloudy,504,Campbell Ave & Fullerton Ave,41.924632,-87.689307,15.0,123,California Ave & Milwaukee Ave,41.922695,-87.697153,15.0,Logan Square,Logan Square
17204608,2017,11,45,1,8,Subscriber,Male,2017-11-07 08:09:00,2017-11-07 08:17:00,8.35,41.0,cloudy,192,Canal St & Adams St,41.879255,-87.639904,47.0,71,Morgan St & Lake St,41.88548331,-87.65230486,23.0,West Loop,West Loop
4669396,2015,3,12,3,9,Subscriber,Male,2015-03-19 09:05:00,2015-03-19 09:13:00,8.05,43.0,cloudy,91,Clinton St & Washington Blvd,41.88338,-87.64116999999997,31.0,47,State St & Kinzie St,41.88918,-87.6277,23.0,West Loop,River North
5000517,2015,4,18,3,12,Subscriber,Male,2015-04-30 12:56:00,2015-04-30 13:06:00,9.75,48.9,cloudy,346,Ada St & Washington Blvd,41.88283,-87.661206,15.0,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,West Loop,West Loop
7737354,2015,9,40,2,14,Subscriber,Female,2015-09-30 14:52:00,2015-09-30 14:56:00,3.583333333333333,60.1,cloudy,306,Sheridan Rd & Buena Ave,41.9584,-87.65423,15.0,240,Sheridan Rd & Irving Park Rd,41.954245,-87.65440600000002,23.0,Uptown,Lake View
8946860,2016,3,11,1,19,Subscriber,Male,2016-03-15 19:23:00,2016-03-15 19:46:00,22.8,57.0,cloudy,199,Wabash Ave & Grand Ave,41.891738,-87.626937,15.0,156,Clark St & Wellington Ave,41.936497,-87.647539,15.0,River North,Lake View
12966271,2016,12,52,2,14,Subscriber,Male,2016-12-28 14:26:16,2016-12-28 14:33:25,7.15,42.1,cloudy,47,State St & Kinzie St,41.88918,-87.6277,23.0,283,LaSalle St & Jackson Blvd,41.87817,-87.631985,31.0,River North,Loop
17207872,2017,11,45,1,13,Subscriber,Female,2017-11-07 13:32:00,2017-11-07 13:54:00,21.98333333333333,44.1,cloudy,122,Ogden Ave & Congress Pkwy,41.87501,-87.67328,15.0,174,Canal St & Madison St,41.882091,-87.639833,35.0,"Little Italy, UIC",West Loop
9480482,2016,5,19,0,7,Subscriber,Female,2016-05-09 07:59:00,2016-05-09 08:03:00,3.55,55.9,rain or snow,119,Ashland Ave & Lake St,41.88541,-87.66731999999998,19.0,215,Damen Ave & Madison St,41.88137,-87.67493,15.0,United Center,United Center
16916310,2017,10,41,3,11,Subscriber,Female,2017-10-12 11:04:00,2017-10-12 11:17:00,12.633333333333333,57.9,cloudy,76,Lake Shore Dr & Monroe St,41.880958,-87.616743,39.0,35,Streeter Dr & Grand Ave,41.89227800000001,-87.612043,47.0,Loop,Streeterville
9848213,2016,6,22,2,20,Subscriber,Female,2016-06-01 20:41:00,2016-06-01 21:09:00,27.98333333333333,73.0,cloudy,260,Kedzie Ave & Milwaukee Ave,41.929567,-87.70785699999998,19.0,333,Ashland Ave & Blackhawk St,41.907066,-87.667252,15.0,Logan Square,West Town
1233558,2014,3,11,0,15,Subscriber,Female,2014-03-10 15:33:00,2014-03-10 15:37:00,3.8666666666666663,51.1,cloudy,195,Columbus Dr & Randolph St,41.884728,-87.61952099999999,31.0,44,State St & Randolph St,41.8847302006,-87.6277335692,27.0,Loop,Loop
15228490,2017,7,29,1,16,Subscriber,Male,2017-07-18 16:33:13,2017-07-18 16:42:59,9.766666666666667,87.1,cloudy,110,Dearborn St & Erie St,41.893992,-87.62931800000001,23.0,75,Canal St & Jackson Blvd,41.877245,-87.63936600000002,31.0,River North,West Loop
15419418,2017,7,30,3,21,Subscriber,Female,2017-07-27 21:02:26,2017-07-27 21:06:34,4.133333333333334,71.1,cloudy,327,Sheffield Ave & Webster Ave,41.92154,-87.653818,19.0,127,Lincoln Ave & Fullerton Ave,41.925905,-87.64926,15.0,Lincoln Park,Sheffield & DePaul
14114436,2017,5,21,0,12,Subscriber,Female,2017-05-22 12:57:25,2017-05-22 13:00:45,3.333333333333333,68.0,cloudy,211,St. Clair St & Erie St,41.894448,-87.622663,19.0,199,Wabash Ave & Grand Ave,41.890912,-87.626804,15.0,Streeterville,River North
11853910,2016,9,37,1,10,Subscriber,Female,2016-09-13 10:07:36,2016-09-13 10:10:52,3.283333333333333,75.9,cloudy,312,Clarendon Ave & Gordon Ter,41.957879,-87.649519,15.0,254,Pine Grove Ave & Irving Park Rd,41.954383,-87.648043,15.0,Uptown,Lake View
1485941,2014,4,17,2,17,Subscriber,Male,2014-04-23 17:29:00,2014-04-23 17:39:00,9.7,46.0,cloudy,52,Michigan Ave & Lake St,41.886024,-87.624117,31.0,91,Clinton St & Washington Blvd,41.88338,-87.64116999999999,31.0,Loop,West Loop
8272957,2015,11,46,4,7,Subscriber,Male,2015-11-13 07:19:00,2015-11-13 07:46:00,27.183333333333334,37.0,cloudy,501,Richmond St & Diversey Ave,41.93190197,-87.70119513,15.0,133,Kingsbury St & Kinzie St,41.88917683,-87.63850577,27.0,Logan Square,River North
9866587,2016,6,22,3,18,Subscriber,Male,2016-06-02 18:54:00,2016-06-02 19:03:00,8.75,77.0,cloudy,140,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,19.0,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,39.0,Rush & Division,Lincoln Park
6079534,2015,7,28,0,17,Subscriber,Male,2015-07-06 17:18:00,2015-07-06 17:36:00,18.716666666666665,81.0,cloudy,472,Lincoln Ave & Winona St,41.9749113,-87.69250256,15.0,306,Sheridan Rd & Buena Ave,41.9584,-87.65423,15.0,Lincoln Square,Uptown
7004513,2015,8,34,3,6,Subscriber,Male,2015-08-20 06:56:00,2015-08-20 07:11:00,15.166666666666666,59.0,cloudy,128,Damen Ave & Chicago Ave,41.895769,-87.67721999999998,15.0,376,Artesian Ave & Hubbard St,41.88949182,-87.68821936,35.0,West Town,West Town
8397132,2015,12,49,3,15,Subscriber,Male,2015-12-03 15:23:00,2015-12-03 15:30:00,7.683333333333334,34.0,cloudy,176,Clark St & Elm St,41.903233,-87.631253,19.0,161,Rush St & Superior St,41.89576475,-87.62590803,23.0,Rush & Division,Rush & Division
13231222,2017,2,7,4,22,Subscriber,Male,2017-02-17 22:36:59,2017-02-17 22:42:45,5.766666666666667,55.9,cloudy,140,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,19.0,176,Clark St & Elm St,41.902973,-87.63128,27.0,Rush & Division,Rush & Division
11552479,2016,8,34,5,15,Subscriber,Female,2016-08-27 15:30:37,2016-08-27 15:42:00,11.383333333333333,81.0,cloudy,140,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,19.0,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,39.0,Rush & Division,Lincoln Park
8109760,2015,10,44,2,17,Subscriber,Male,2015-10-28 17:40:00,2015-10-28 17:48:00,7.966666666666667,52.0,rain or snow,18,Wacker Dr & Washington St,41.88327159,-87.63731329,19.0,89,Financial Pl & Congress Pkwy,41.87500913,-87.63310582,31.0,Loop,Loop
1676171,2014,5,20,2,17,Subscriber,Male,2014-05-14 17:58:00,2014-05-14 18:19:00,20.5,53.1,cloudy,81,Daley Center Plaza,41.884163,-87.629635,39.0,60,Dayton St & North Ave,41.9105780349,-87.6494219288,19.0,Loop,River North
1722341,2014,5,21,0,17,Subscriber,Male,2014-05-19 17:36:00,2014-05-19 17:49:00,13.55,66.9,cloudy,153,Southport Ave & Wellington Ave,41.935733,-87.663576,19.0,289,Wells St & Concord Ln,41.912202,-87.634664,19.0,Lake View,Old Town
14955513,2017,7,27,2,15,Subscriber,Male,2017-07-05 15:14:46,2017-07-05 15:31:14,16.466666666666665,84.0,cloudy,465,Marine Dr & Ainslie St,41.9716,-87.650154,23.0,299,Halsted St & Roscoe St,41.94367,-87.64895,15.0,Uptown,Boystown
12786392,2016,11,46,5,11,Subscriber,Male,2016-11-19 11:32:49,2016-11-19 11:36:47,3.966666666666667,36.0,cloudy,273,Michigan Ave & 18th St,41.857813,-87.62455,23.0,168,Michigan Ave & 14th St,41.86405900000001,-87.623727,19.0,Near South Side,Near South Side
2752203,2014,7,30,3,12,Subscriber,Male,2014-07-24 12:46:00,2014-07-24 13:10:00,24.866666666666667,73.0,cloudy,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,15.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999998,23.0,Lincoln Park,Loop
